rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_amount,ord,currency
20250318001337,11011,2024,01712485,450140,CFS,연결재무제표,BS,재무상태표,유동자산,제 2 기,2024.12.31 현재,"332,088,008,765",제 1 기,2023.12.31 현재,"269,827,343,347",-,1,KRW
20250318001337,11011,2024,01712485,450140,CFS,연결재무제표,BS,재무상태표,비유동자산,제 2 기,2024.12.31 현재,"628,596,378,605",제 1 기,2023.12.31 현재,"534,472,180,860",-,3,KRW
20250318001337,11011,2024,01712485,450140,CFS,연결재무제표,BS,재무상태표,자산총계,제 2 기,2024.12.31 현재,"960,684,387,370",제 1 기,2023.12.31 현재,"804,299,524,207",-,5,KRW
20250318001337,11011,2024,01712485,450140,CFS,연결재무제표,BS,재무상태표,유동부채,제 2 기,2024.12.31 현재,"470,303,604,046",제 1 기,2023.12.31 현재,"351,372,074,700",-,7,KRW
20250318001337,11011,2024,01712485,450140,CFS,연결재무제표,BS,재무상태표,비유동부채,제 2 기,2024.12.31 현재,"237,699,379,834",제 1 기,2023.12.31 현재,"262,410,431,110",-,9,KRW
20250318001337,11011,2024,01712485,450140,CFS,연결재무제표,BS,재무상태표,부채총계,제 2 기,2024.12.31 현재,"708,002,983,880",제 1 기,2023.12.31 현재,"613,782,505,810",-,11,KRW
20250318001337,11011,2024,01712485,450140,CFS,연결재무제표,BS,재무상태표,자본금,제 2 기,2024.12.31 현재,"32,616,685,000",제 1 기,2023.12.31 현재,"32,616,685,000",-,13,KRW
20250318001337,11011,2024,01712485,450140,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 2 기,2024.12.31 현재,"17,320,124,431",제 1 기,2023.12.31 현재,"36,589,552,358",-,17,KRW
20250318001337,11011,2024,01712485,450140,CFS,연결재무제표,BS,재무상태표,자본총계,제 2 기,2024.12.31 현재,"252,681,403,490",제 1 기,2023.12.31 현재,"190,517,018,397",-,21,KRW
20250318001337,11011,2024,01712485,450140,CFS,연결재무제표,IS,손익계산서,매출액,제 2 기,2024.01.01 ~ 2024.12.31,"2,258,021,136,586",제 1 기,2023.01.01 ~ 2023.12.31,"2,402,993,901,334",-,23,KRW
20250318001337,11011,2024,01712485,450140,CFS,연결재무제표,IS,손익계산서,영업이익,제 2 기,2024.01.01 ~ 2024.12.31,"17,569,077,056",제 1 기,2023.01.01 ~ 2023.12.31,"40,966,727,870",-,25,KRW
20250318001337,11011,2024,01712485,450140,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2024.01.01 ~ 2024.12.31,"-7,248,359,745",제 1 기,2023.01.01 ~ 2023.12.31,"23,590,947,188",-,27,KRW
20250318001337,11011,2024,01712485,450140,CFS,연결재무제표,IS,손익계산서,당기순이익,제 2 기,2024.01.01 ~ 2024.12.31,"-12,528,331,239",제 1 기,2023.01.01 ~ 2023.12.31,"12,593,644,886",-,29,KRW
20250318001337,11011,2024,01712485,450140,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2024.01.01 ~ 2024.12.31,"-12,528,331,239",제 1 기,2023.01.01 ~ 2023.12.31,"12,593,644,886",-,61,KRW
20250318001337,11011,2024,01712485,450140,CFS,연결재무제표,IS,손익계산서,총포괄손익,제 2 기,2024.01.01 ~ 2024.12.31,"66,575,912,520",제 1 기,2023.01.01 ~ 2023.12.31,"16,497,689,035",-,63,KRW
20250318001337,11011,2024,01712485,450140,OFS,재무제표,BS,재무상태표,유동자산,제 2 기,2024.12.31 현재,"55,362,591,793",제 1 기,2023.12.31 현재,"50,941,314,754",-,2,KRW
20250318001337,11011,2024,01712485,450140,OFS,재무제표,BS,재무상태표,비유동자산,제 2 기,2024.12.31 현재,"320,331,616,712",제 1 기,2023.12.31 현재,"322,102,320,357",-,4,KRW
20250318001337,11011,2024,01712485,450140,OFS,재무제표,BS,재무상태표,자산총계,제 2 기,2024.12.31 현재,"375,694,208,505",제 1 기,2023.12.31 현재,"373,043,635,111",-,6,KRW
20250318001337,11011,2024,01712485,450140,OFS,재무제표,BS,재무상태표,유동부채,제 2 기,2024.12.31 현재,"106,790,211,812",제 1 기,2023.12.31 현재,"49,238,827,477",-,8,KRW
20250318001337,11011,2024,01712485,450140,OFS,재무제표,BS,재무상태표,비유동부채,제 2 기,2024.12.31 현재,"48,415,065,464",제 1 기,2023.12.31 현재,"84,774,763,342",-,10,KRW
20250318001337,11011,2024,01712485,450140,OFS,재무제표,BS,재무상태표,부채총계,제 2 기,2024.12.31 현재,"155,205,277,276",제 1 기,2023.12.31 현재,"134,013,590,819",-,12,KRW
20250318001337,11011,2024,01712485,450140,OFS,재무제표,BS,재무상태표,자본금,제 2 기,2024.12.31 현재,"32,616,685,000",제 1 기,2023.12.31 현재,"32,616,685,000",-,15,KRW
20250318001337,11011,2024,01712485,450140,OFS,재무제표,BS,재무상태표,이익잉여금,제 2 기,2024.12.31 현재,"14,366,482,841",제 1 기,2023.12.31 현재,"33,807,751,089",-,19,KRW
20250318001337,11011,2024,01712485,450140,OFS,재무제표,BS,재무상태표,자본총계,제 2 기,2024.12.31 현재,"220,488,931,229",제 1 기,2023.12.31 현재,"239,030,044,292",-,22,KRW
20250318001337,11011,2024,01712485,450140,OFS,재무제표,IS,손익계산서,매출액,제 2 기,2024.01.01 ~ 2024.12.31,"166,348,594,935",제 1 기,2023.01.01 ~ 2023.12.31,"1,253,668,768,973",-,24,KRW
20250318001337,11011,2024,01712485,450140,OFS,재무제표,IS,손익계산서,영업이익,제 2 기,2024.01.01 ~ 2024.12.31,"23,253,626,196",제 1 기,2023.01.01 ~ 2023.12.31,"33,301,251,794",-,26,KRW
20250318001337,11011,2024,01712485,450140,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2024.01.01 ~ 2024.12.31,"-14,112,765,471",제 1 기,2023.01.01 ~ 2023.12.31,"21,527,967,404",-,28,KRW
20250318001337,11011,2024,01712485,450140,OFS,재무제표,IS,손익계산서,당기순이익,제 2 기,2024.01.01 ~ 2024.12.31,"-14,430,882,882",제 1 기,2023.01.01 ~ 2023.12.31,"25,080,607,176",-,30,KRW
20250318001337,11011,2024,01712485,450140,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2024.01.01 ~ 2024.12.31,"-14,430,882,882",제 1 기,2023.01.01 ~ 2023.12.31,"25,080,607,176",-,62,KRW
20250318001337,11011,2024,01712485,450140,OFS,재무제표,IS,손익계산서,총포괄손익,제 2 기,2024.01.01 ~ 2024.12.31,"-14,168,555,126",제 1 기,2023.01.01 ~ 2023.12.31,"33,807,751,089",-,64,KRW
